date,tx_count,active_addresses,new_addresses,large_eth_transfers,token_transfers,contract_events,avg_gas_price,total_gas_used,avg_block_size,avg_block_difficulty
2018-10-18,565791,173322,39199,316,395000,643208,13146392349.52,36653273595,17768.91,3237578316538162.91
2018-10-19,601119,175434,41946,196,346221,555075,13697974870.01,35213124838,18544.21,3213605312716168.58
2018-10-20,534080,165410,31759,127,394152,640797,13288312174.13,35804024104,15752.08,3157205682243966.23
2018-10-21,508014,157068,30781,56,341648,570276,12025076041.53,35964956291,16115.96,3128314975529842.06
2018-10-22,577314,187926,38511,131,381227,578071,13159422730.97,37374204230,19570.58,3114618582178053.29
2018-10-23,556231,177063,38749,131,343256,551282,14520346206.63,36491674106,17616.89,3099870696459610.58
2018-10-24,532709,179530,42539,168,285784,465073,15172875685.99,37872420948,20666.97,3147334568741933.66
2018-10-25,537236,171034,50961,205,316274,504877,15999618433.86,39982833755,21878.94,3122254942834318.26
2018-10-26,551218,176675,54595,139,312526,493940,16415186784.02,37793198087,20114.02,3064792686284131.61
2018-10-27,499165,162407,46363,35,344069,540853,14134959072.17,34911178339,15213.96,3127761285103648.01
2018-10-28,509862,143445,35091,53,376215,595680,12960101763.48,34802398631,15573.95,3096523016005620.19
2018-10-29,614695,192604,45378,170,356516,544862,14941992180.58,35643224358,19679.41,3051838461850398.38
2018-10-30,608397,197381,49923,156,368437,560939,14925249263.89,35022944604,19083.13,3099489581851619.05
2018-10-31,585707,190073,50988,152,371388,566428,14903858290.04,35625151983,17867.07,3108431034817080.31
2018-11-01,589096,170343,46901,135,362090,546669,14199366587.77,34818807705,18085.97,3061598024724657.54
2018-11-02,548534,145802,37264,168,330740,476181,15179929071.59,34824065098,17166.48,3004502036147235.49
2018-11-03,505015,142399,36850,78,335057,498937,16142871489.63,33994631119,15800.12,3000830845968392.11
2018-11-04,510848,149941,37220,163,279432,482833,13062675871.12,34554032159,15888.0,3033495071535472.34
2018-11-05,582354,169366,43698,145,263366,438506,16742370832.11,35493731927,17561.94,2989387615286568.17
2018-11-06,597166,164016,43820,195,347267,513672,17315468310.14,35256316144,18893.61,3013425086775902.07
2018-11-07,564602,145758,39243,234,315076,483596,16334094896.48,35288255199,17795.55,3002738385682883.72
2018-11-08,555392,143971,37432,159,324125,501615,18884682659.22,34946503380,18379.08,3062212840481325.06
2018-11-09,547848,166806,38327,148,310701,466238,15749024464.01,34371853440,17469.19,3003136497103070.47
2018-11-10,489120,151171,41876,65,341554,509225,12024345816.03,35065223346,16375.27,2999300885192615.32
2018-11-11,527799,174648,66514,85,409364,603530,10610280463.96,35284181527,17094.14,3082395116871371.33
2018-11-12,571162,168474,44306,203,331426,510560,14356272599.47,35149346499,18419.19,3007847392320442.8
2018-11-13,553590,157552,41510,154,300758,497974,15046773058.96,34018905246,17701.51,3032519178181896.75
2018-11-14,582181,170439,47841,338,303733,531948,17402996738.75,35767814661,18831.74,3062799395857059.16
2018-11-15,563051,162047,44309,357,248861,439211,18447560602.34,35082177150,17646.14,3069794606956746.96
2018-11-16,552107,152296,43162,243,278176,477828,16103030175.13,35450852388,17100.24,3089011750715952.98
2018-11-17,505581,138414,44196,129,274185,473573,13268265627.25,35008930509,15502.85,3013972959092230.49
2018-11-18,484801,133266,41404,144,255029,429048,14882059303.21,36407485765,14680.62,2991785921061280.1
2018-11-19,622942,205686,61651,592,270415,477556,16997045455.78,39229097540,19001.73,2996308598761105.93
2018-11-20,625752,179409,55925,774,290180,536774,17946345563.2,37853937087,19756.07,2925334600717717.57
2018-11-21,579531,152401,46155,418,334311,556271,15257640494.04,37014296498,17952.49,2789702882290254.63
2018-11-22,568895,151104,48649,275,322551,511230,15005572667.1,35315094150,17790.71,2756727218807631.29
2018-11-23,559992,151266,48935,389,290441,464345,15804230535.08,36178832364,17659.46,2764589515424481.7
2018-11-24,497091,132718,37151,230,273560,453236,15413758240.06,32431469982,15618.43,2757046779590145.98
2018-11-25,529038,147337,50079,623,287853,499423,16288346872.45,33955416211,16511.81,2707010252063750.87
2018-11-26,557388,154101,43074,441,315084,535388,16309702388.47,35220313039,17255.18,2694691428729924.25
2018-11-27,565825,148349,43750,345,351313,563888,14670391451.16,36460736247,17908.73,2516274193303254.63
2018-11-28,622580,153228,44284,382,320834,548506,16288679046.64,38288924972,19896.78,2399785635667586.46
2018-11-29,555591,139939,40813,317,292023,543831,20329191094.17,40601167308,17814.42,2419083794819299.82
2018-11-30,599039,154881,43274,2278,377006,564504,22640096128.82,41513770519,18641.9,2425633227354397.09
2018-12-01,525757,133357,34627,444,268425,481890,17337668209.32,37895005879,16263.05,2512706229100879.75
2018-12-02,492410,132122,32951,139,269829,454067,15739020576.78,36985040836,15282.25,2425443086725426.31
2018-12-03,548100,143838,36710,230,298375,497355,17345091489.11,38477221360,18022.27,2421792604186906.15
2018-12-04,565202,137585,34223,284,290875,490678,17189749604.81,38520539588,17972.21,2466816920214566.63
2018-12-05,595937,156409,41279,314,336028,562784,17705776723.02,39854329248,18962.92,2399104010082632.44
2018-12-06,590923,149322,43916,482,335952,543582,16355446526.54,39006302999,19164.48,2443511423464526.8
2018-12-07,572417,166672,53980,692,295113,520630,16576523419.16,37636438028,18403.47,2360514415848519.97
2018-12-08,552651,184804,62426,319,321549,490993,12333583650.47,36352536299,17321.57,2309158760154966.63
2018-12-09,507555,153463,52931,265,317205,537006,11967765355.02,36091932040,16875.39,2289042591113721.44
2018-12-10,555379,158795,54816,249,393170,666150,13930642632.38,36062991504,18196.21,2359598295442061.99
2018-12-11,536006,146046,43413,250,372776,585825,14794315088.24,35602677832,17723.25,2350544392253283.93
2018-12-12,533920,151945,48693,236,380687,546853,14453744322.12,35641296996,16675.33,2258098227396556.78
2018-12-13,565689,148425,45813,287,344147,516992,17606909165.67,36394508463,17641.29,2219036998826302.28
2018-12-14,567306,148869,46881,290,325275,538777,29170394757.2,35325385401,18675.17,2216544178961867.01
2018-12-15,551916,161896,56976,179,336437,535036,12747752757.56,36419053601,16796.44,2222301523650902.5
2018-12-16,516697,161571,66330,204,381252,576401,11770877353.01,35844796038,15878.93,2222616642203209.21
2018-12-17,570051,156778,46409,448,344391,519766,13813853558.12,36084235295,18888.88,2241415641433944.14
2018-12-18,556320,144162,39826,354,334761,504103,31651239308.51,36559260863,19671.67,2219953418650660.7
2018-12-19,597824,166388,47211,562,325132,498811,15889462969.23,36778159014,19628.68,2254504732011711.63
2018-12-20,602429,167251,47286,440,348328,558952,15762294683.07,37068937640,19588.38,2241346879022306.35
2018-12-21,606526,158889,50297,400,331452,522605,15799552359.55,36597574959,19661.89,2263365004345384.7
2018-12-22,495551,128889,36622,147,328218,504122,14004916956.01,34880980408,16613.12,2267410862086375.15
2018-12-23,543655,149885,46660,320,290218,480565,14613681266.57,35304014246,17292.84,2300951669671214.16
2018-12-24,615551,161392,46027,480,345910,550159,16597452985.03,36895129124,19049.52,2386131983288240.15
2018-12-25,535001,151206,39014,307,293379,517950,14749284343.19,37632259136,16454.36,2456450188200993.58
2018-12-26,560047,160624,39760,233,357279,528813,24450231578.78,36702456929,18493.61,2526466171406486.49
2018-12-27,548411,164942,48935,321,396569,559865,13523116614.29,35152024658,17564.16,2498949194711735.4
2018-12-28,572189,164509,46451,409,416168,636253,14133198816.5,36163977613,17910.17,2451909893634189.67
2018-12-29,543746,173014,42200,414,357752,560779,12978779032.93,35151969926,16917.29,2438650420454265.25
2018-12-30,460395,140079,35467,149,314598,500560,15842003373.76,37036309989,14545.01,2493085723019278.84
2018-12-31,522040,155403,38091,219,396847,572931,13839979115.34,35121491661,16502.75,2504221630111060.74
2019-01-01,448168,135734,35146,180,292462,444247,14315142889.15,33003248434,13665.92,2398246576921224.73
2019-01-02,589959,165887,41732,331,363826,539407,13499521218.48,35435884801,18126.13,2424370581382824.13
2019-01-03,596620,183856,41528,252,348861,524874,12695043341.14,33988178009,19342.79,2591199568574019.38
2019-01-04,549398,157214,41798,387,323037,508076,14181969584.4,33803233584,18872.12,2592140443986810.12
2019-01-05,511189,146872,39296,288,311610,508752,24104750527.72,32361006658,17351.08,2637334375701166.4
2019-01-06,487372,150961,38926,255,299153,468371,13415788989.91,30186019014,15855.13,2696379667584024.62
2019-01-07,550964,167336,40505,263,329869,506966,15720058234.21,31934490080,18204.02,2701574064117131.11
2019-01-08,553367,172132,52671,270,314010,479196,13657909933.73,31200726241,17915.98,2668628294539999.36
2019-01-09,558847,169040,48348,224,313179,474764,13513810184.24,31321818347,17865.17,2703895132196205.55
2019-01-10,582839,164827,48172,345,329419,511278,15353317537.89,32220047118,19150.49,2674362619191130.11
2019-01-11,541838,163141,55861,280,326462,502494,13623596488.88,33344122823,18683.44,2692032647716248.04
2019-01-12,452707,122361,32902,144,263874,432840,12173815219.4,29728716137,15917.53,2624800536300679.95
2019-01-13,481347,128361,39660,190,280251,445118,12292233182.48,29568223014,15797.52,2608139705984278.01
2019-01-14,577239,195302,86715,247,261695,417891,19170497164.1,33493945330,18451.72,2633341356905588.55
2019-01-15,539896,172573,60727,271,258418,417474,18382479128.08,31595826103,18074.2,2702083965916070.4
2019-01-16,507687,144089,37295,246,267333,430128,20583948506.26,32260837960,18007.87,2621048502732620.44
2019-01-17,517082,145169,39794,216,301673,469877,13577368389.68,31063271496,17900.16,2580831091838975.05
2019-01-18,538899,146986,44144,165,326810,489528,14354716512.81,32042569120,17751.17,2571663396292580.42
2019-01-19,539125,138168,38191,150,336231,514795,12391011086.78,33993234769,17862.87,2637070458320865.39
2019-01-20,537705,132806,39640,150,363999,528379,12337688742.51,33253363997,17831.52,2673566313435722.97
2019-01-21,582751,143304,38620,178,373022,521077,13502669872.58,34000481665,21357.03,2840844087622222.98
2019-01-22,605558,136438,37215,193,417421,553609,18531220647.97,34711970508,22710.83,2878752296506207.21
2019-01-23,533819,147626,42427,174,286449,426234,13263803398.2,31785798550,20709.83,2752834586056829.89
2019-01-24,520130,145665,40920,199,315709,473251,14353232108.05,31798921264,19842.06,2805104849380196.76
2019-01-25,504903,146123,36484,169,316076,479106,13840439478.53,30989472859,18310.11,2812524215135180.3
2019-01-26,464380,123843,36673,81,332795,532264,12589133944.2,33323587600,17421.54,2749133557015787.83
2019-01-27,488814,140118,35640,128,301630,490708,11769278879.41,31556022389,18273.59,2739500796180608.51
2019-01-28,568564,162901,45032,311,309401,481423,15188267293.28,33482861686,21577.31,2605258504636942.43
2019-01-29,566026,152733,42247,217,351978,521083,12419605789.64,32936747325,22103.1,2443767712364415.39
2019-01-30,555347,139512,39317,265,327049,502948,13039594019.55,33023211511,21568.15,2404536518742154.26
2019-01-31,517057,142724,38584,205,318240,482879,14185099542.78,35336403533,20802.85,2465757939828108.91
2019-02-01,498856,137469,36580,187,300307,468301,13213020381.67,32833526352,20373.36,2408027966911152.94
2019-02-02,450314,116852,30539,82,288496,459149,11945272141.66,30351303681,17499.1,2358910170611813.03
2019-02-03,424378,107546,24905,139,254682,401705,11599425759.45,28133598262,16597.36,2354610028800636.51
2019-02-04,416394,101681,23706,106,273142,408345,12038176843.99,28226086060,16325.91,2361902705248721.09
2019-02-05,414815,104858,26075,88,227117,366519,12551502885.03,28099781826,16600.89,2363998855756182.78
2019-02-06,429065,104705,24563,209,238156,388476,12572180915.26,28740956755,17023.17,2348839743433352.48
2019-02-07,428676,105025,25910,195,242126,392856,14024837996.98,29501173599,17431.76,2334070742653249.61
2019-02-08,471952,123866,29821,234,264847,437271,13284437647.55,30377537618,18982.12,2371717026558640.36
2019-02-09,417129,107532,25020,90,268578,459023,12363600588.76,29765635448,17138.29,2370089679938166.88
2019-02-10,381151,98713,21169,149,224038,372887,12843661007.02,26794646878,18597.86,2799616234000190.07
2019-02-11,429007,117185,29231,193,236446,378724,13943920200.24,27701803516,20699.63,2790453971460450.58
2019-02-12,438111,116886,31188,216,265851,403284,12998438367.63,28609441186,20823.87,2845496665498757.76
2019-02-13,491354,123583,34567,201,295646,431550,13681955215.75,29666839926,23368.09,2813683136248474.04
2019-02-14,474782,126718,38283,144,303573,440635,19107069178.14,29139449129,23305.35,2763885682502000.67
2019-02-15,468599,128615,35879,202,318043,445642,14732468819.57,30227583358,22751.36,2758556101644399.5
2019-02-16,454309,119855,33742,67,274711,405265,13479449377.51,30057634803,21513.24,2791492738498367.09
2019-02-17,447945,117429,31016,174,274688,412714,13729254463.14,29940808518,22199.47,2787183992533593.05
2019-02-18,512455,153474,40362,329,299348,462269,17066345359.56,31223109142,24105.99,2800543669058992.24
2019-02-19,533602,144299,36423,306,333337,480891,373537415906.4,32033122859,24580.69,2931316443907579.13
2019-02-20,530268,136466,34827,246,353402,499372,16071353124.48,31734662772,24758.99,2934330432681429.94
2019-02-21,544817,127436,32777,202,343152,483891,15301279312.01,32176024711,25217.39,2935972745889008.9
2019-02-22,530839,132887,35906,256,368103,514930,14906500367.38,31980015481,24968.8,2909984614419237.65
2019-02-23,476225,127247,33284,145,357984,499581,14038665092.72,31537945053,21842.93,3019639018883065.26
2019-02-24,540201,135170,33329,301,339658,486745,16250710476.3,31415391506,24398.7,3010990374027280.38
2019-02-25,573756,131925,34754,303,328577,486763,17016748385.49,32480104651,26690.28,2966100005084958.64
2019-02-26,553925,139462,41906,198,299181,472272,17411522198.51,32866137799,26268.57,2978233508540383
2019-02-27,539516,147111,44468,284,307275,473910,16333133968.05,32659898378,25340.0,2974809174832816.21
2019-02-28,541458,138333,43733,263,371102,541053,18828795385.2,33089095724,25117.23,2927452516452769.56
2019-03-01,547622,157482,44078,226,427933,623473,12927381010.81,39492806014,18943.43,2036274545347410.68
2019-03-02,526912,141435,34650,152,362811,554011,12055153413.57,38675982064,16458.7,1923253032275923.27
2019-03-03,492382,129596,30179,144,340493,496849,11963576046.21,36276738891,15337.38,1909053399665856.02
2019-03-04,620211,150457,42742,266,457468,677653,12586925298.78,41866940088,19803.11,1887288061263890.89
2019-03-05,598085,158625,40541,223,415534,622753,13416451614.2,40004931167,18739.57,1902401443289337.26
2019-03-06,578932,157212,44904,251,386942,564322,13941269746.35,37869758674,17725.65,1911664513995583.7
2019-03-07,572685,155132,43416,212,365208,535372,13606205052.06,37836693708,17115.9,1904525352297423.54
2019-03-08,562361,153035,41932,225,388018,583236,13375275525.36,38885568407,18799.65,1929400117634395.03
2019-03-09,555854,156996,40575,175,339096,540235,11860783671.24,38357994669,17547.39,1883192473691520.49
2019-03-10,484038,124973,34576,138,300991,490249,11983551088.38,36334557582,15045.07,1884251749839047.36
2019-03-11,536412,138448,37254,282,355487,534782,12399324152.55,38991552922,17059.01,1883358396028025.59
2019-03-12,564306,156167,43203,310,319391,515306,12158684765.01,39113647769,17675.79,1853560880677546.79
2019-03-13,573281,150840,45048,241,405203,595070,11624837408.3,41253884612,19133.97,1841284698119304.89
2019-03-14,573828,150913,43651,193,378279,552739,10989696263.51,40441525287,18485.62,1852578644599413.54
2019-03-15,553012,150049,44408,261,367855,552477,10940212075.54,39845970884,17922.36,1859098697850110.73
2019-03-16,504183,127366,35694,216,308180,485756,10309274810.28,37786787412,16268.83,1892599435484352.07
2019-03-17,494872,132446,36486,115,268069,438400,14443740238.44,36775053604,15331.23,1901660652812476.58
2019-03-18,573940,162048,48239,252,397702,595476,194266686358.9,42785944767,19381.66,1883179674554099.47
